juris_id,ecozone,canfi_species,genus,species,variety,a,b,volm,count,rmse
ON,7,3930,MALU,FUS,,5.2363825788,0.5479654048,67.799999999999997,10,14.311412170000001
ON,7,3930,MALU,SPP,,5.2363825788,0.5479654048,67.799999999999997,10,14.311412170000001
ON,8,100,PICE,SPP,,0.8121659990,0.8718886262,271.41500000000002,28,2.4822974898000001
ON,8,101,PICE,MAR,,0.7358867408,0.9245170798,375.34001409000001,511,3.0058925901000002
ON,8,103,PICE,ABI,,9.4106227908,0.4714210021,323.58999999999997,19,27.540610422
ON,8,105,PICE,GLA,,0.8121659990,0.8718886262,271.41500000000002,28,2.4822974898000001
ON,8,202,PINU,STR,,0.5644854785,0.9262971171,788.64495350000004,34,6.5835396769000001
ON,8,203,PINU,BAN,,0.8288337827,0.8997139694,382.60350906000002,652,3.5415415968000001
ON,8,204,PINU,CON,,0.8288337827,0.8997139694,382.60350906000002,652,3.5415415968000001
ON,8,204,PINU,CON,LAT,0.8288337827,0.8997139694,382.60350906000002,652,3.5415415968000001
ON,8,209,PINU,RES,,0.4132188845,1.0038000802,695.86808688999997,38,6.4408021870000001
ON,8,210,PINU,RIG,,0.4132188845,1.0038000802,695.86808688999997,38,6.4408021870000001
ON,8,211,PINU,SYL,,0.4132188845,1.0038000802,695.86808688999997,38,6.4408021870000001
ON,8,300,ABIE,SPP,,0.5214918480,0.9669001868,226.83175173999999,38,2.2411122113999999
ON,8,302,ABIE,BAL,,0.5214918480,0.9669001868,226.83175173999999,38,2.2411122113999999
ON,8,401,TSUG,CAN,,0.9973980569,0.8660664878,264.84249999999997,5,9.9982978302000003
ON,8,602,LARI,LAR,,0.5652696639,0.9750324574,195.89750000000001,4,0.025442471800000001
ON,8,700,THUJ,SPP,,0.5389934105,0.9246307138,552.36447261000001,33,6.7440758180999998
ON,8,701,THUJ,OCC,,0.5389934105,0.9246307138,552.36447261000001,33,6.7440758180999998
ON,8,801,JUNI,VIR,,0.5389934105,0.9246307138,552.36447261000001,33,6.7440758180999998
ON,8,1200,POPU,SPP,,0.5564312410,0.9548712274,570.77215183999999,358,2.7526945834999998
ON,8,1201,POPU,TRE,,0.5564312410,0.9548712274,570.77215183999999,358,2.7526945834999998
ON,8,1203,POPU,BAL,,0.4793119364,0.9806441351,422.01409541999999,18,2.0912627436000002
ON,8,1203,POPU,BAL,BAL,0.4793119364,0.9806441351,422.01409541999999,18,2.0912627436000002
ON,8,1205,POPU,DEL,,0.9790595396,0.8456099909,233.25,9,5.1739037479999999
ON,8,1205,POPU,DEL,DEL,0.9790595396,0.8456099909,233.25,9,5.1739037479999999
ON,8,1206,POPU,GRA,,0.7493991197,0.9001013029,375.07000001,76,5.3269623553000001
ON,8,1301,BETU,ALL,,0.7920805721,0.9102130828,278.79000000000002,71,5.7898496442000003
ON,8,1303,BETU,PAP,,0.7457478417,0.9315965995,293.75830729,97,4.3422487294999996
ON,8,1303,BETU,PAP,PAP,0.7457478417,0.9315965995,293.75830729,97,4.3422487294999996
ON,8,1304,BETU,POP,,0.7457478417,0.9315965995,293.75830729,97,4.3422487294999996
ON,8,1400,ACER,SPP,,1.0721541339,0.8993501494,260.55250000000001,13,4.5127121924000004
ON,8,1401,ACER,SAH,,1.0721541339,0.8993501494,260.55250000000001,13,4.5127121924000004
ON,8,1404,ACER,NEG,,1.0534056907,0.8798041802,509.08999999999997,5790,11.017067108999999
ON,8,1405,ACER,RUB,,0.6023578630,0.9658517256,494.5,1076,5.8411992067999998
ON,8,1406,ACER,SAC,,0.7527453108,0.9130834116,410.45999999999998,72,13.391675118
ON,8,1411,ACER,SPI,,0.4176334021,1.0546262419,123.37,12,3.9399198868999998
ON,8,1601,CARY,COR,,1.0962551388,0.8469686185,178.28,10,7.1005013659999996
ON,8,1701,JUGL,CIN,,0.7597392877,0.9266001086,417.83999999999997,281,11.935107868999999
ON,8,1702,JUGL,NIG,,0.7597392877,0.9266001086,417.83999999999997,281,11.935107868999999
ON,8,1900,OSTR,SPP,,0.6062080058,0.9897011716,191.56,16,4.5150835574999997
ON,8,1900,OSTR,VIR,,0.6062080058,0.9897011716,191.56,16,4.5150835574999997
ON,8,1950,CARP,CAR,,0.6062080058,0.9897011716,191.56,16,4.5150835574999997
ON,8,1950,CARP,SPP,,0.6062080058,0.9897011716,191.56,16,4.5150835574999997
ON,8,2000,FAGU,GRA,,0.7516369402,0.9424953587,313.89999999999998,59,8.7106174548999995
ON,8,2100,QUER,SPP,,1.3384227940,0.7845478294,174.27000000000001,11,3.6660021460999999
ON,8,2101,QUER,ALB,,1.3384227940,0.7845478294,174.27000000000001,11,3.6660021460999999
ON,8,2102,QUER,BIC,,0.4722870882,1.0425704810,244.25,22,8.4798414052000002
ON,8,2104,QUER,MAC,,0.4722870882,1.0425704810,244.25,22,8.4798414052000002
ON,8,2108,QUER,RUB,,0.4722870882,1.0425704810,244.25,22,8.4798414052000002
ON,8,2200,ULMU,SPP,,0.6376304125,0.9571269529,163.47,33,2.4207110952000002
ON,8,2201,ULMU,AME,,0.6376304125,0.9571269529,163.47,33,2.4207110952000002
ON,8,2600,SASS,ALB,,0.4793119364,0.9806441351,422.01409541999999,18,2.0912627436000002
ON,8,2700,PLAT,OCC,,0.4410203868,1.0082142936,417.83999999999997,22,4.2634375878000004
ON,8,2801,PRUN,SER,,0.9496853294,0.8720289333,307.69999999999999,11,3.0346461151000002
ON,8,2802,PRUN,PEN,,0.8135002694,0.8696450997,33.520000000000003,6,1.5699685489999999
ON,8,2804,PRUN,VIR,VIR,0.8135002694,0.8696450997,33.520000000000003,6,1.5699685489999999
ON,8,2804,PRUN,VIR,,0.8135002694,0.8696450997,33.520000000000003,6,1.5699685489999999
ON,8,2900,GLED,TRI,,0.4410203868,1.0082142936,417.83999999999997,22,4.2634375878000004
ON,8,2901,ROBI,PSE,,0.4410203868,1.0082142936,417.83999999999997,22,4.2634375878000004
ON,8,3000,TILI,AME,,0.4410203868,1.0082142936,417.83999999999997,22,4.2634375878000004
ON,8,3400,FRAX,SPP,,0.6903668047,0.9374388103,198.34999999999999,25,6.1016078484999996
ON,8,3401,FRAX,AME,,0.8931270796,0.8874575477,246.21000000000001,27,5.4423814624000002
ON,8,3402,FRAX,NIG,,0.6903668047,0.9374388103,198.34999999999999,25,6.1016078484999996
ON,8,3403,FRAX,PEN,,0.8931270796,0.8874575477,246.21000000000001,27,5.4423814624000002
ON,8,3405,FRAX,PEN,SUB,0.8931270796,0.8874575477,246.21000000000001,27,5.4423814624000002
ON,8,3405,FRAX,PEN,,0.8931270796,0.8874575477,246.21000000000001,27,5.4423814624000002
ON,8,3500,SALI,SPP,,9.2261111832,0.5373080699,133.27000000000001,4,44.787382184000002
ON,8,3501,SALI,NIG,,9.2261111832,0.5373080699,133.27000000000001,4,44.787382184000002
ON,8,3902,CORY,AME,,0.9105064347,0.8644982966,151.39192011,7,4.2774342847
ON,8,3930,MALU,COR,,5.2363825788,0.5479654048,67.799999999999997,10,14.311412170000001
ON,8,3930,MALU,FUS,,5.2363825788,0.5479654048,67.799999999999997,10,14.311412170000001
ON,8,3930,MALU,SPP,,5.2363825788,0.5479654048,67.799999999999997,10,14.311412170000001
ON,8,3960,SORB,SPP,,5.2363825788,0.5479654048,67.799999999999997,10,14.311412170000001
ON,8,3980,CAST,DEN,,0.7516369402,0.9424953587,313.89999999999998,59,8.7106174548999995
ON,8,3990,ASIM,TRI,,0.8135002694,0.8696450997,33.520000000000003,6,1.5699685489999999
ON,15,100,PICE,SPP,,0.8121659990,0.8718886262,271.41500000000002,28,2.4822974898000001
ON,15,101,PICE,MAR,,0.7358867408,0.9245170798,375.34001409000001,511,3.0058925901000002
ON,15,105,PICE,GLA,,0.8121659990,0.8718886262,271.41500000000002,28,2.4822974898000001
ON,15,202,PINU,STR,,0.5644854785,0.9262971171,788.64495350000004,34,6.5835396769000001
ON,15,203,PINU,BAN,,0.8288337827,0.8997139694,382.60350906000002,652,3.5415415968000001
ON,15,204,PINU,CON,,0.8288337827,0.8997139694,382.60350906000002,652,3.5415415968000001
ON,15,204,PINU,CON,LAT,0.8288337827,0.8997139694,382.60350906000002,652,3.5415415968000001
ON,15,209,PINU,RES,,0.4132188845,1.0038000802,695.86808688999997,38,6.4408021870000001
ON,15,210,PINU,RIG,,0.4132188845,1.0038000802,695.86808688999997,38,6.4408021870000001
ON,15,211,PINU,SYL,,0.4132188845,1.0038000802,695.86808688999997,38,6.4408021870000001
ON,15,300,ABIE,SPP,,0.5214918480,0.9669001868,226.83175173999999,38,2.2411122113999999
ON,15,302,ABIE,BAL,,0.5214918480,0.9669001868,226.83175173999999,38,2.2411122113999999
ON,15,602,LARI,LAR,,0.5652696639,0.9750324574,195.89750000000001,4,0.025442471800000001
ON,15,700,THUJ,SPP,,0.5389934105,0.9246307138,552.36447261000001,33,6.7440758180999998
ON,15,701,THUJ,OCC,,0.5389934105,0.9246307138,552.36447261000001,33,6.7440758180999998
ON,15,801,JUNI,VIR,,0.5389934105,0.9246307138,552.36447261000001,33,6.7440758180999998
ON,15,1200,POPU,SPP,,0.5564312410,0.9548712274,570.77215183999999,358,2.7526945834999998
ON,15,1201,POPU,TRE,,0.5564312410,0.9548712274,570.77215183999999,358,2.7526945834999998
ON,15,1203,POPU,BAL,,0.4793119364,0.9806441351,422.01409541999999,18,2.0912627436000002
ON,15,1203,POPU,BAL,BAL,0.4793119364,0.9806441351,422.01409541999999,18,2.0912627436000002
ON,15,1301,BETU,ALL,,0.9417166489,0.8749288870,420.56,3486,9.3251880697999994
ON,15,1303,BETU,PAP,,0.7457478417,0.9315965995,293.75830729,97,4.3422487294999996
ON,15,1303,BETU,PAP,PAP,0.7457478417,0.9315965995,293.75830729,97,4.3422487294999996
ON,15,1304,BETU,POP,,0.7457478417,0.9315965995,293.75830729,97,4.3422487294999996
ON,15,1400,ACER,SPP,,0.9458699251,0.9129278956,291.36500000000001,22,8.6476591592999998
ON,15,1405,ACER,RUB,,0.8347713117,0.8988218503,348.11000000000001,1886,8.1130736781999993
ON,15,2600,SASS,ALB,,0.4793119364,0.9806441351,422.01409541999999,18,2.0912627436000002
ON,15,3402,FRAX,NIG,,0.8790589342,0.8718061310,375.39999999999998,221,5.8982182621000003
PE,7,100,PICE,SPP,,0.5588629124,0.9532556617,353.64611821,279,5.1254920510000002
PE,7,101,PICE,MAR,,0.5373432917,0.9669097253,274.48993301000002,117,3.0392870394
PE,7,102,PICE,RUB,,0.4163590391,1.0020243813,239.05054408999999,44,4.0781763804000004
PE,7,105,PICE,GLA,,0.5588629124,0.9532556617,353.64611821,279,5.1254920510000002
PE,7,202,PINU,STR,,0.5851728144,0.9263046085,383.64948651999998,21,2.9372319017000001
PE,7,203,PINU,BAN,,1.4654610609,0.7626034630,219.57000002000001,19,4.6891399207999998
PE,7,209,PINU,RES,,0.6947176213,0.9021737955,643.47713306000003,11,3.2020302678000001
PE,7,211,PINU,SYL,,2.1182405719,0.7195413904,195.94207581000001,2,0.64681206440000005
PE,7,302,ABIE,BAL,,0.4975119645,0.9952268641,324.11976113999998,298,7.9871510855999999
PE,7,401,TSUG,CAN,,0.4261841657,1.0114013939,351.53201562999999,6,7.2844931843999996
PE,7,602,LARI,LAR,,1.0023859529,0.8571130032,315.35488155000002,50,4.2874638554000004
PE,7,605,LARI,KAE,,1.1555110942,0.8210919273,216.89089905,2,0.6704443055
PE,7,701,THUJ,OCC,,0.4825915929,0.9487224542,263.22275267999999,21,5.6646300739999997
PE,7,801,JUNI,VIR,,0.4825915929,0.9487224542,263.22275267999999,21,5.6646300739999997
PE,7,1100,GENC,SPP,,0.5588629124,0.9532556617,353.64611821,279,5.1254920510000002
PE,7,1150,UNKN,SPP,,0.5588629124,0.9532556617,353.64611821,279,5.1254920510000002
PE,7,1200,POPU,SPP,,0.6699933860,0.9400510853,472.96713388000001,4,6.8646252308999998
PE,7,1201,POPU,TRE,,0.7791779710,0.9057341123,357.21851035999998,40,5.2799908671000004
PE,7,1203,POPU,BAL,,0.7791779710,0.9057341123,357.21851035999998,40,5.2799908671000004
PE,7,1203,POPU,BAL,BAL,0.7791779710,0.9057341123,357.21851035999998,40,5.2799908671000004
PE,7,1206,POPU,GRA,,0.5632075103,0.9691170420,377.38403577000003,10,6.2482207132000003
PE,7,1301,BETU,ALL,,0.4880648415,1.0470591465,235.83613382999999,17,5.2025971673000004
PE,7,1303,BETU,PAP,,0.7150036535,0.9593159191,294.65463548999998,43,7.3816941969999998
PE,7,1303,BETU,PAP,PAP,0.7150036535,0.9593159191,294.65463548999998,43,7.3816941969999998
PE,7,1304,BETU,POP,,0.2456002024,1.1584737286,128.31232808999999,4,1.3078745651000001
PE,7,1400,ACER,SPP,,0.4810593559,1.0334466695,273.63367942999997,234,7.6339150707999996
PE,7,1401,ACER,SAH,,0.4921766786,1.0525066257,279.04801113000002,49,8.6757875034000005
PE,7,1405,ACER,RUB,,0.4810593559,1.0334466695,273.63367942999997,234,7.6339150707999996
PE,7,1410,ACER,PEN,,0.6137307582,0.9842380737,138.78,12,5.8837325782000001
PE,7,1411,ACER,SPI,,0.5927873300,0.9697706157,164.87569343000001,12,4.5591774401
PE,7,1550,GENH,SPP,,0.5805233449,0.9524641321,206.94382483000001,50,5.0157797864999996
PE,7,1800,ALNU,SPP,,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
PE,7,1803,ALNU,VIR,CRI,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
PE,7,1805,ALNU,INC,RUG,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
PE,7,1805,ALNU,INC,,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
PE,7,1900,OSTR,SPP,,1.0555746830,0.9153209176,187.47999998,17,6.1012561210999996
PE,7,1900,OSTR,VIR,,1.0555746830,0.9153209176,187.47999998,17,6.1012561210999996
PE,7,1950,CARP,CAR,,1.0555746830,0.9153209176,187.47999998,17,6.1012561210999996
PE,7,1950,CARP,SPP,,1.0555746830,0.9153209176,187.47999998,17,6.1012561210999996
PE,7,2000,FAGU,GRA,,0.5583576593,1.0309249602,231.09589206999999,17,3.3039353035999999
PE,7,2108,QUER,RUB,,0.6973630895,0.9710020756,184.17149688000001,2,0.43647379870000003
PE,7,2200,ULMU,SPP,,0.7970288764,0.9365121025,310.61805801000003,5,1.9842573101000001
PE,7,2201,ULMU,AME,,0.7970288764,0.9365121025,310.61805801000003,5,1.9842573101000001
PE,7,2802,PRUN,PEN,,0.7856732650,0.9508250795,102.72643787,9,2.5039090216000002
PE,7,3401,FRAX,AME,,1.0225262507,0.8924488212,220.93574243,9,7.2598096265000001
PE,7,3900,CORY,COR,,0.9105064347,0.8644982966,151.39192011,7,4.2774342847
PE,7,3920,ILEX,VER,,0.6263892358,0.9318626654,107.85217059,4,2.6548154407000002
PE,7,3930,MALU,COR,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
PE,7,3930,MALU,FUS,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
PE,7,3930,MALU,SPP,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
PE,7,3940,NEMO,MUC,,0.6457377030,0.9281863947,116.94947166,7,4.8447606265000003
PE,7,3960,SORB,SPP,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
QC,1,100,PICE,SPP,,0.8934156015,0.8462471432,147.47,60,1.7182425607
QC,1,101,PICE,MAR,,0.8934156015,0.8462471432,147.47,60,1.7182425607
QC,1,105,PICE,GLA,,0.8508135179,0.8730488604,366.94,1702,7.4692411864999997
QC,1,107,PICE,MAR,RUB,0.8934156015,0.8462471432,147.47,60,1.7182425607
QC,1,302,ABIE,BAL,,1.0440742926,0.8330044973,411.81,9695,7.3228651258999999
QC,1,304,ABIE,LAS,,1.0440742926,0.8330044973,411.81,9695,7.3228651258999999
QC,1,602,LARI,LAR,,1.1017722463,0.8349387243,263.15999999000002,288,5.3460740623999996
QC,1,605,LARI,KAE,,1.1017722463,0.8349387243,263.15999999000002,288,5.3460740623999996
QC,1,1100,GENC,SPP,,0.8508135179,0.8730488604,366.94,1702,7.4692411864999997
QC,1,1150,UNKN,SPP,,0.8508135179,0.8730488604,366.94,1702,7.4692411864999997
QC,1,1200,POPU,SPP,,1.1178542719,0.8214715605,576.63000001,5489,7.8149484685999999
QC,1,1201,POPU,TRE,,1.1178542719,0.8214715605,576.63000001,5489,7.8149484685999999
QC,1,1203,POPU,BAL,,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
QC,1,1203,POPU,BAL,BAL,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
QC,1,1303,BETU,PAP,PAP,1.3085214050,0.8111174583,423.37,10323,6.3863558046
QC,1,1303,BETU,PAP,,1.3085214050,0.8111174583,423.37,10323,6.3863558046
QC,2,100,PICE,SPP,,0.8934156015,0.8462471432,147.47,60,1.7182425607
QC,2,101,PICE,MAR,,0.8934156015,0.8462471432,147.47,60,1.7182425607
QC,2,105,PICE,GLA,,0.8508135179,0.8730488604,366.94,1702,7.4692411864999997
QC,2,107,PICE,MAR,RUB,0.8934156015,0.8462471432,147.47,60,1.7182425607
QC,2,302,ABIE,BAL,,1.0440742926,0.8330044973,411.81,9695,7.3228651258999999
QC,2,304,ABIE,LAS,,1.0440742926,0.8330044973,411.81,9695,7.3228651258999999
QC,2,602,LARI,LAR,,1.1017722463,0.8349387243,263.15999999000002,288,5.3460740623999996
QC,2,605,LARI,KAE,,1.1017722463,0.8349387243,263.15999999000002,288,5.3460740623999996
QC,2,1100,GENC,SPP,,0.8508135179,0.8730488604,366.94,1702,7.4692411864999997
QC,2,1150,UNKN,SPP,,0.8508135179,0.8730488604,366.94,1702,7.4692411864999997
QC,2,1200,POPU,SPP,,1.1178542719,0.8214715605,576.63000001,5489,7.8149484685999999
QC,2,1201,POPU,TRE,,1.1178542719,0.8214715605,576.63000001,5489,7.8149484685999999
QC,2,1203,POPU,BAL,,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
QC,2,1203,POPU,BAL,BAL,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
QC,2,1303,BETU,PAP,,1.3085214050,0.8111174583,423.37,10323,6.3863558046
QC,2,1303,BETU,PAP,PAP,1.3085214050,0.8111174583,423.37,10323,6.3863558046
QC,3,100,PICE,SPP,,0.8934156015,0.8462471432,147.47,60,1.7182425607
QC,3,101,PICE,MAR,,0.8934156015,0.8462471432,147.47,60,1.7182425607
QC,3,105,PICE,GLA,,0.8508135179,0.8730488604,366.94,1702,7.4692411864999997
QC,3,107,PICE,MAR,RUB,0.8934156015,0.8462471432,147.47,60,1.7182425607
QC,3,302,ABIE,BAL,,1.0440742926,0.8330044973,411.81,9695,7.3228651258999999
QC,3,304,ABIE,LAS,,1.0440742926,0.8330044973,411.81,9695,7.3228651258999999
QC,3,602,LARI,LAR,,1.1017722463,0.8349387243,263.15999999000002,288,5.3460740623999996
QC,3,605,LARI,KAE,,1.1017722463,0.8349387243,263.15999999000002,288,5.3460740623999996
QC,3,1100,GENC,SPP,,0.8508135179,0.8730488604,366.94,1702,7.4692411864999997
QC,3,1150,UNKN,SPP,,0.8508135179,0.8730488604,366.94,1702,7.4692411864999997
QC,3,1200,POPU,SPP,,1.1178542719,0.8214715605,576.63000001,5489,7.8149484685999999
QC,3,1201,POPU,TRE,,1.1178542719,0.8214715605,576.63000001,5489,7.8149484685999999
QC,3,1203,POPU,BAL,,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
QC,3,1203,POPU,BAL,BAL,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
QC,3,1303,BETU,PAP,,1.3085214050,0.8111174583,423.37,10323,6.3863558046
QC,3,1303,BETU,PAP,PAP,1.3085214050,0.8111174583,423.37,10323,6.3863558046
QC,3,1805,ALNU,INC,RUG,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
QC,3,1805,ALNU,INC,,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
QC,5,100,PICE,SPP,,0.8934156015,0.8462471432,147.47,60,1.7182425607
QC,5,101,PICE,MAR,,0.8934156015,0.8462471432,147.47,60,1.7182425607
QC,5,105,PICE,GLA,,0.8508135179,0.8730488604,366.94,1702,7.4692411864999997
QC,5,107,PICE,MAR,RUB,0.8934156015,0.8462471432,147.47,60,1.7182425607
QC,5,200,PINU,SPP,,1.4816296067,0.7682288440,395.44999998999998,3708,5.5864130648000003
QC,5,202,PINU,STR,,1.0174662558,0.8299513778,835.86000001000002,1177,11.545288569
QC,5,203,PINU,BAN,,1.4816296067,0.7682288440,395.44999998999998,3708,5.5864130648000003
QC,5,209,PINU,RES,,0.9764529586,0.8505695470,506.80000001000002,171,12.602191357000001
QC,5,302,ABIE,BAL,,1.0440742926,0.8330044973,411.81,9695,7.3228651258999999
QC,5,304,ABIE,LAS,,1.0440742926,0.8330044973,411.81,9695,7.3228651258999999
QC,5,401,TSUG,CAN,,1.1314926378,0.8358950327,577.76999999999998,424,12.528302037
QC,5,602,LARI,LAR,,1.1017722463,0.8349387243,263.15999999000002,288,5.3460740623999996
QC,5,605,LARI,KAE,,1.1017722463,0.8349387243,263.15999999000002,288,5.3460740623999996
QC,5,701,THUJ,OCC,,0.9090018123,0.8410820891,498.37,1861,8.0773803937000004
QC,5,801,JUNI,VIR,,0.9090018123,0.8410820891,498.37,1861,8.0773803937000004
QC,5,1100,GENC,SPP,,0.8508135179,0.8730488604,366.94,1702,7.4692411864999997
QC,5,1150,UNKN,SPP,,0.8508135179,0.8730488604,366.94,1702,7.4692411864999997
QC,5,1200,POPU,SPP,,1.1178542719,0.8214715605,576.63000001,5489,7.8149484685999999
QC,5,1201,POPU,TRE,,1.1178542719,0.8214715605,576.63000001,5489,7.8149484685999999
QC,5,1203,POPU,BAL,,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
QC,5,1203,POPU,BAL,BAL,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
QC,5,1211,POPU,BAL,GRA,1.0211549073,0.8416323645,620.17999999000006,6203,8.6407911604999992
QC,5,1301,BETU,ALL,,1.0607760422,0.8559550234,425.88,3493,9.7548979399999993
QC,5,1303,BETU,PAP,PAP,1.3085214050,0.8111174583,423.37,10323,6.3863558046
QC,5,1303,BETU,PAP,,1.3085214050,0.8111174583,423.37,10323,6.3863558046
QC,5,1400,ACER,SPP,,1.2669741552,0.8494980177,509.08999999999997,3885,10.968619365
QC,5,1401,ACER,SAH,,1.2669741552,0.8494980177,509.08999999999997,3885,10.968619365
QC,5,1405,ACER,RUB,,1.2059298603,0.8360910144,362.27999999999997,1905,8.7886047572999999
QC,5,1550,GENH,SPP,,1.5118816767,0.8096994534,496.33000000999999,1479,12.632492979
QC,6,100,PICE,SPP,,1.2603615898,0.8010731542,444.77999999000002,19065,5.2359325497000002
QC,6,101,PICE,MAR,,1.2603615898,0.8010731542,444.77999999000002,19065,5.2359325497000002
QC,6,102,PICE,RUB,,2.6222428007,0.6720853649,368.61000000000001,552,15.26915541
QC,6,103,PICE,ABI,,2.6222428007,0.6720853649,368.61000000000001,552,15.26915541
QC,6,105,PICE,GLA,,0.8508135179,0.8730488604,366.94,1702,7.4692411864999997
QC,6,107,PICE,MAR,RUB,2.6222428007,0.6720853649,368.61000000000001,552,15.26915541
QC,6,200,PINU,SPP,,1.4816296067,0.7682288440,395.44999998999998,3708,5.5864130648000003
QC,6,202,PINU,STR,,1.0174662558,0.8299513778,835.86000001000002,1177,11.545288569
QC,6,203,PINU,BAN,,1.4816296067,0.7682288440,395.44999998999998,3708,5.5864130648000003
QC,6,209,PINU,RES,,0.9764529586,0.8505695470,506.80000001000002,171,12.602191357000001
QC,6,211,PINU,SYL,,0.9764529586,0.8505695470,506.80000001000002,171,12.602191357000001
QC,6,302,ABIE,BAL,,1.0440742926,0.8330044973,411.81,9695,7.3228651258999999
QC,6,304,ABIE,LAS,,1.0440742926,0.8330044973,411.81,9695,7.3228651258999999
QC,6,401,TSUG,CAN,,1.1314926378,0.8358950327,577.76999999999998,424,12.528302037
QC,6,602,LARI,LAR,,1.1017722463,0.8349387243,263.15999999000002,288,5.3460740623999996
QC,6,605,LARI,KAE,,1.1017722463,0.8349387243,263.15999999000002,288,5.3460740623999996
QC,6,701,THUJ,OCC,,0.9090018123,0.8410820891,498.37,1861,8.0773803937000004
QC,6,801,JUNI,VIR,,0.9090018123,0.8410820891,498.37,1861,8.0773803937000004
QC,6,1100,GENC,SPP,,0.8508135179,0.8730488604,366.94,1702,7.4692411864999997
QC,6,1150,UNKN,SPP,,0.8508135179,0.8730488604,366.94,1702,7.4692411864999997
QC,6,1200,POPU,SPP,,1.1178542719,0.8214715605,576.63000001,5489,7.8149484685999999
QC,6,1201,POPU,TRE,,1.1178542719,0.8214715605,576.63000001,5489,7.8149484685999999
QC,6,1203,POPU,BAL,,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
QC,6,1203,POPU,BAL,BAL,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
QC,6,1205,POPU,DEL,,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
QC,6,1205,POPU,DEL,DEL,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
QC,6,1206,POPU,GRA,,0.9523933970,0.8672919835,558.17999999999995,554,11.628969923
QC,6,1211,POPU,BAL,GRA,1.0211549073,0.8416323645,620.17999999000006,6203,8.6407911604999992
QC,6,1301,BETU,ALL,,1.0607760422,0.8559550234,425.88,3493,9.7548979399999993
QC,6,1303,BETU,PAP,,1.3085214050,0.8111174583,423.37,10323,6.3863558046
QC,6,1303,BETU,PAP,PAP,1.3085214050,0.8111174583,423.37,10323,6.3863558046
QC,6,1304,BETU,POP,,1.2159259326,0.8719166891,83.619999992000004,9,4.2743894161
QC,6,1400,ACER,SPP,,1.2669741552,0.8494980177,509.08999999999997,3885,10.968619365
QC,6,1401,ACER,SAH,,1.2669741552,0.8494980177,509.08999999999997,3885,10.968619365
QC,6,1405,ACER,RUB,,1.2059298603,0.8360910144,362.27999999999997,1905,8.7886047572999999
QC,6,1406,ACER,SAC,,1.2669741552,0.8494980177,509.08999999999997,3885,10.968619365
QC,6,1410,ACER,PEN,,0.6137307582,0.9842380737,138.78,12,5.8837325782000001
QC,6,1411,ACER,SPI,,0.6137307582,0.9842380737,138.78,12,5.8837325782000001
QC,6,1550,GENH,SPP,,1.5118816767,0.8096994534,496.33000000999999,1479,12.632492979
QC,6,1601,CARY,COR,,2.4289767385,0.7110353645,205.77000000000001,10,6.3434785535999998
QC,6,1701,JUGL,CIN,,1.5118816767,0.8096994534,496.33000000999999,1479,12.632492979
QC,6,1702,JUGL,NIG,,1.5118816767,0.8096994534,496.33000000999999,1479,12.632492979
QC,6,1800,ALNU,SPP,,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
QC,6,1803,ALNU,VIR,CRI,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
QC,6,1805,ALNU,INC,RUG,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
QC,6,1805,ALNU,INC,,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
QC,6,1900,OSTR,SPP,,1.0555746830,0.9153209176,187.47999998,17,6.1012561210999996
QC,6,1900,OSTR,VIR,,1.0555746830,0.9153209176,187.47999998,17,6.1012561210999996
QC,6,1950,CARP,CAR,,1.0555746830,0.9153209176,187.47999998,17,6.1012561210999996
QC,6,1950,CARP,SPP,,1.0555746830,0.9153209176,187.47999998,17,6.1012561210999996
QC,6,2000,FAGU,GRA,,1.2408173027,0.8494350610,496.33000000999999,500,11.833858782
