juris_id,ecozone,canfi_species,genus,species,variety,a,b,k,cap,volm,count,rmse
BC,4,204,PINU,CON,,20.6036969980,-0.5861693050,0.0000000099,5.5672784776000004,568.79515544000003,9,0.55118936490000003
BC,4,204,PINU,CON,LAT,20.6036969980,-0.5861693050,0.0000000099,5.5672784776000004,568.79515544000003,9,0.55118936490000003
BC,4,206,PINU,ALB,,20.6036969980,-0.5861693050,0.0000000099,5.5672784776000004,568.79515544000003,9,0.55118936490000003
BC,4,208,PINU,PON,,99.9999999900,-1.9049281070,1.0243772058,2.7774168809000002,831.22503028000006,19,0.085756157099999994
BC,4,213,PINU,FLE,,20.6036969980,-0.5861693050,0.0000000099,5.5672784776000004,568.79515544000003,9,0.55118936490000003
BC,4,300,ABIE,SPP,,85.2850113880,-1.1009059190,0.0000000100,2.7868553497000002,266.25940420000001,2,0.000000000032424610000000002
BC,4,301,ABIE,AMA,,85.2850113880,-1.1009059190,0.0000000100,2.7868553497000002,266.25940420000001,2,0.000000000032424610000000002
BC,4,302,ABIE,BAL,,85.2850113880,-1.1009059190,0.0000000100,2.7868553497000002,266.25940420000001,2,0.000000000032424610000000002
BC,4,304,ABIE,LAS,,85.2850113880,-1.1009059190,0.0000000100,2.7868553497000002,266.25940420000001,2,0.000000000032424610000000002
BC,4,308,ABIE,BIF,,85.2850113880,-1.1009059190,0.0000000100,2.7868553497000002,266.25940420000001,2,0.000000000032424610000000002
BC,4,400,TSUG,SPP,,16.2325475090,-0.7006292270,0.7040288131,5.9722648521000004,1390.6147969000001,46,0.1567960521
BC,4,402,TSUG,HET,,16.2325475090,-0.7006292270,0.7040288131,5.9722648521000004,1390.6147969000001,46,0.1567960521
BC,4,403,TSUG,MER,,16.2325475090,-0.7006292270,0.7040288131,5.9722648521000004,1390.6147969000001,46,0.1567960521
BC,4,404,TSUG,MER,HET,16.2325475090,-0.7006292270,0.7040288131,5.9722648521000004,1390.6147969000001,46,0.1567960521
BC,4,500,PSEU,MEN,,15.6092502450,-0.9879975070,0.9965617944,3.6532915723000001,1855.6885895,54,0.025871199500000001
BC,4,500,PSEU,MEN,MEN,15.6092502450,-0.9879975070,0.9965617944,3.6532915723000001,1855.6885895,54,0.025871199500000001
BC,4,500,PSEU,MEN,GLA,15.6092502450,-0.9879975070,0.9965617944,3.6532915723000001,1855.6885895,54,0.025871199500000001
BC,4,500,PSEU,SPP,,15.6092502450,-0.9879975070,0.9965617944,3.6532915723000001,1855.6885895,54,0.025871199500000001
BC,4,600,LARI,SPP,,5.0486787263,-0.5000000000,0.5000000000,1.5448269295999999,72.272418579999993,1,
BC,4,602,LARI,LAR,,5.0486787263,-0.5000000000,0.5000000000,1.5448269295999999,72.272418579999993,1,
BC,4,603,LARI,OCC,,5.0486787263,-0.5000000000,0.5000000000,1.5448269295999999,72.272418579999993,1,
BC,4,604,LARI,LYA,,5.0486787263,-0.5000000000,0.5000000000,1.5448269295999999,72.272418579999993,1,
BC,4,700,THUJ,SPP,,5.3221578302,-0.4518311700,0.5918221150,4.2982191337,2571.7093279000001,54,0.13197843279999999
BC,4,702,THUJ,PLI,,5.3221578302,-0.4518311700,0.5918221150,4.2982191337,2571.7093279000001,54,0.13197843279999999
BC,4,901,TAXU,BRE,,5.3221578302,-0.4518311700,0.5918221150,4.2982191337,2571.7093279000001,54,0.13197843279999999
BC,4,1100,GENC,SPP,,15.0648636250,-1.0720760040,1.0569739943,5.1694150465000002,762.59457018000001,23,0.21022937489999999
BC,4,1200,POPU,SPP,,37.0148045320,-0.8174388360,0.4706868758,8.2530829829000005,804.52699911000002,32,0.22432977279999999
BC,4,1201,POPU,TRE,,37.0148045320,-0.8174388360,0.4706868758,8.2530829829000005,804.52699911000002,32,0.22432977279999999
BC,4,1203,POPU,BAL,,23.6790818290,-0.8987220860,0.8066186405,6.4570626762999996,1054.2821664999999,16,0.1066297637
BC,4,1203,POPU,BAL,BAL,23.6790818290,-0.8987220860,0.8066186405,6.4570626762999996,1054.2821664999999,16,0.1066297637
BC,4,1204,POPU,TRI,,23.6790818290,-0.8987220860,0.8066186405,6.4570626762999996,1054.2821664999999,16,0.1066297637
BC,4,1300,BETU,SPP,,89.9154173160,-1.2472687610,0.9151566666,6.8344383768999997,454.14807021000001,12,0.15765670270000001
BC,4,1303,BETU,PAP,PAP,89.9154173160,-1.2472687610,0.9151566666,6.8344383768999997,454.14807021000001,12,0.15765670270000001
BC,4,1303,BETU,PAP,,89.9154173160,-1.2472687610,0.9151566666,6.8344383768999997,454.14807021000001,12,0.15765670270000001
BC,4,1305,BETU,ALA,,89.9154173160,-1.2472687610,0.9151566666,6.8344383768999997,454.14807021000001,12,0.15765670270000001
BC,4,1305,BETU,NEO,,89.9154173160,-1.2472687610,0.9151566666,6.8344383768999997,454.14807021000001,12,0.15765670270000001
BC,4,1308,BETU,PAP,NEO,89.9154173160,-1.2472687610,0.9151566666,6.8344383768999997,454.14807021000001,12,0.15765670270000001
BC,4,1314,BETU,OCC,,89.9154173160,-1.2472687610,0.9151566666,6.8344383768999997,454.14807021000001,12,0.15765670270000001
BC,4,1400,ACER,SPP,,0.9956195229,-0.0000000100,0.0107624303,1.0063819138000001,1286.0246106,5,0.0084926842999999991
BC,4,1403,ACER,MAC,,0.9956195229,-0.0000000100,0.0107624303,1.0063819138000001,1286.0246106,5,0.0084926842999999991
BC,4,1420,ACER,CIR,,0.9956195229,-0.0000000100,0.0107624303,1.0063819138000001,1286.0246106,5,0.0084926842999999991
BC,4,1500,GENH,SPP,,75.2941524310,-1.4024383850,0.9768117188,4.9655371663999999,1074.6115577,34,0.17614278650000001
BC,4,1800,ALNU,SPP,,75.2941524310,-1.4024383850,0.9768117188,4.9655371663999999,1074.6115577,34,0.17614278650000001
BC,4,1802,ALNU,RUB,,75.2941524310,-1.4024383850,0.9768117188,4.9655371663999999,1074.6115577,34,0.17614278650000001
BC,4,2100,QUER,SPP,,0.9956195229,-0.0000000100,0.0107624303,1.0063819138000001,1286.0246106,5,0.0084926842999999991
BC,4,2803,PRUN,EMA,,75.2941524310,-1.4024383850,0.9768117188,4.9655371663999999,1074.6115577,34,0.17614278650000001
BC,4,3930,MALU,COR,,75.2941524310,-1.4024383850,0.9768117188,4.9655371663999999,1074.6115577,34,0.17614278650000001
BC,4,3930,MALU,FUS,,75.2941524310,-1.4024383850,0.9768117188,4.9655371663999999,1074.6115577,34,0.17614278650000001
BC,4,3930,MALU,SPP,,75.2941524310,-1.4024383850,0.9768117188,4.9655371663999999,1074.6115577,34,0.17614278650000001
BC,9,100,PICE,SPP,,99.9999999900,-1.6847387270,1.0007008148,1.0879630134,398.34442386000001,3,0.012767195800000001
BC,9,101,PICE,MAR,,30.3421114170,-0.8481735050,0.7845537508,9.6656326607,402.45365206000002,9,0.22912534270000001
BC,9,104,PICE,ENG,GLA,57.3861980550,-1.3718783110,1.0789067050,4.9314276416,762.47661989000005,25,0.22665645770000001
BC,9,104,PICE,ENG,,57.3861980550,-1.3718783110,1.0789067050,4.9314276416,762.47661989000005,25,0.22665645770000001
BC,9,105,PICE,GLA,,57.3861980550,-1.3718783110,1.0789067050,4.9314276416,762.47661989000005,25,0.22665645770000001
BC,9,106,PICE,SIT,X,10.4028490820,-0.7867490980,0.9363133697,3.8093799437999998,2605.2795371000002,103,0.057727299699999998
BC,9,106,PICE,SIT,,10.4028490820,-0.7867490980,0.9363133697,3.8093799437999998,2605.2795371000002,103,0.057727299699999998
BC,9,111,PICE,LUT,,57.3861980550,-1.3718783110,1.0789067050,4.9314276416,762.47661989000005,25,0.22665645770000001
BC,9,111,PICE,LUT,X,57.3861980550,-1.3718783110,1.0789067050,4.9314276416,762.47661989000005,25,0.22665645770000001
BC,9,200,PINU,SPP,,18.4905951250,-0.8168861150,0.7447597904,4.2803015243000004,602.98422591999997,21,0.093613515199999997
BC,9,203,PINU,BAN,,18.4905951250,-0.8168861150,0.7447597904,4.2803015243000004,602.98422591999997,21,0.093613515199999997
BC,9,204,PINU,CON,LAT,18.4905951250,-0.8168861150,0.7447597904,4.2803015243000004,602.98422591999997,21,0.093613515199999997
BC,9,204,PINU,CON,,18.4905951250,-0.8168861150,0.7447597904,4.2803015243000004,602.98422591999997,21,0.093613515199999997
BC,9,206,PINU,ALB,,18.4905951250,-0.8168861150,0.7447597904,4.2803015243000004,602.98422591999997,21,0.093613515199999997
BC,9,208,PINU,PON,,99.9999999900,-1.9049281070,1.0243772058,2.7774168809000002,831.22503028000006,19,0.085756157099999994
BC,9,213,PINU,FLE,,18.4905951250,-0.8168861150,0.7447597904,4.2803015243000004,602.98422591999997,21,0.093613515199999997
BC,9,300,ABIE,SPP,,85.2850113880,-1.1009059190,0.0000000100,2.7868553497000002,266.25940420000001,2,0.000000000032424610000000002
BC,9,301,ABIE,AMA,,85.2850113880,-1.1009059190,0.0000000100,2.7868553497000002,266.25940420000001,2,0.000000000032424610000000002
BC,9,302,ABIE,BAL,,85.2850113880,-1.1009059190,0.0000000100,2.7868553497000002,266.25940420000001,2,0.000000000032424610000000002
BC,9,304,ABIE,LAS,,85.2850113880,-1.1009059190,0.0000000100,2.7868553497000002,266.25940420000001,2,0.000000000032424610000000002
BC,9,308,ABIE,BIF,,85.2850113880,-1.1009059190,0.0000000100,2.7868553497000002,266.25940420000001,2,0.000000000032424610000000002
BC,9,400,TSUG,SPP,,16.2325475090,-0.7006292270,0.7040288131,5.9722648521000004,1390.6147969000001,46,0.1567960521
BC,9,402,TSUG,HET,,16.2325475090,-0.7006292270,0.7040288131,5.9722648521000004,1390.6147969000001,46,0.1567960521
BC,9,403,TSUG,MER,,16.2325475090,-0.7006292270,0.7040288131,5.9722648521000004,1390.6147969000001,46,0.1567960521
BC,9,404,TSUG,MER,HET,16.2325475090,-0.7006292270,0.7040288131,5.9722648521000004,1390.6147969000001,46,0.1567960521
BC,9,500,PSEU,MEN,GLA,15.6092502450,-0.9879975070,0.9965617944,3.6532915723000001,1855.6885895,54,0.025871199500000001
BC,9,500,PSEU,MEN,,15.6092502450,-0.9879975070,0.9965617944,3.6532915723000001,1855.6885895,54,0.025871199500000001
BC,9,500,PSEU,MEN,MEN,15.6092502450,-0.9879975070,0.9965617944,3.6532915723000001,1855.6885895,54,0.025871199500000001
BC,9,500,PSEU,SPP,,15.6092502450,-0.9879975070,0.9965617944,3.6532915723000001,1855.6885895,54,0.025871199500000001
BC,9,600,LARI,SPP,,5.0486787263,-0.5000000000,0.5000000000,1.5448269295999999,72.272418579999993,1,
BC,9,602,LARI,LAR,,5.0486787263,-0.5000000000,0.5000000000,1.5448269295999999,72.272418579999993,1,
BC,9,603,LARI,OCC,,5.0486787263,-0.5000000000,0.5000000000,1.5448269295999999,72.272418579999993,1,
BC,9,604,LARI,LYA,,5.0486787263,-0.5000000000,0.5000000000,1.5448269295999999,72.272418579999993,1,
BC,9,700,THUJ,SPP,,5.3221578302,-0.4518311700,0.5918221150,4.2982191337,2571.7093279000001,54,0.13197843279999999
BC,9,702,THUJ,PLI,,5.3221578302,-0.4518311700,0.5918221150,4.2982191337,2571.7093279000001,54,0.13197843279999999
BC,9,901,TAXU,BRE,,5.3221578302,-0.4518311700,0.5918221150,4.2982191337,2571.7093279000001,54,0.13197843279999999
BC,9,1100,GENC,SPP,,57.3861980550,-1.3718783110,1.0789067050,4.9314276416,762.47661989000005,25,0.22665645770000001
BC,9,1200,POPU,SPP,,40.1050238020,-1.0309468150,0.8297184845,5.6609669897000003,689.20102503999999,27,0.069943085700000004
BC,9,1201,POPU,TRE,,40.1050238020,-1.0309468150,0.8297184845,5.6609669897000003,689.20102503999999,27,0.069943085700000004
BC,9,1203,POPU,BAL,BAL,99.9999999900,-1.4500764690,0.8951135750,2.7436983828999999,618.40425989000005,16,0.1310169091
BC,9,1203,POPU,BAL,,99.9999999900,-1.4500764690,0.8951135750,2.7436983828999999,618.40425989000005,16,0.1310169091
BC,9,1204,POPU,TRI,,99.9999999900,-1.4500764690,0.8951135750,2.7436983828999999,618.40425989000005,16,0.1310169091
BC,9,1300,BETU,SPP,,99.9999999900,-1.0809663990,0.0000000100,5.9999298577999998,226.24300731,3,0.34354895680000003
BC,9,1303,BETU,PAP,,99.9999999900,-1.0809663990,0.0000000100,5.9999298577999998,226.24300731,3,0.34354895680000003
BC,9,1303,BETU,PAP,PAP,99.9999999900,-1.0809663990,0.0000000100,5.9999298577999998,226.24300731,3,0.34354895680000003
BC,9,1305,BETU,ALA,,99.9999999900,-1.0809663990,0.0000000100,5.9999298577999998,226.24300731,3,0.34354895680000003
BC,9,1305,BETU,NEO,,99.9999999900,-1.0809663990,0.0000000100,5.9999298577999998,226.24300731,3,0.34354895680000003
BC,9,1308,BETU,PAP,NEO,99.9999999900,-1.0809663990,0.0000000100,5.9999298577999998,226.24300731,3,0.34354895680000003
BC,9,1314,BETU,OCC,,99.9999999900,-1.0809663990,0.0000000100,5.9999298577999998,226.24300731,3,0.34354895680000003
BC,9,1400,ACER,SPP,,0.9956195229,-0.0000000100,0.0107624303,1.0063819138000001,1286.0246106,5,0.0084926842999999991
BC,9,1403,ACER,MAC,,0.9956195229,-0.0000000100,0.0107624303,1.0063819138000001,1286.0246106,5,0.0084926842999999991
BC,9,1420,ACER,CIR,,0.9956195229,-0.0000000100,0.0107624303,1.0063819138000001,1286.0246106,5,0.0084926842999999991
BC,9,1500,GENH,SPP,,75.2941524310,-1.4024383850,0.9768117188,4.9655371663999999,1074.6115577,34,0.17614278650000001
BC,9,1800,ALNU,SPP,,75.2941524310,-1.4024383850,0.9768117188,4.9655371663999999,1074.6115577,34,0.17614278650000001
BC,9,1802,ALNU,RUB,,75.2941524310,-1.4024383850,0.9768117188,4.9655371663999999,1074.6115577,34,0.17614278650000001
BC,9,2100,QUER,SPP,,0.9956195229,-0.0000000100,0.0107624303,1.0063819138000001,1286.0246106,5,0.0084926842999999991
BC,9,2803,PRUN,EMA,,75.2941524310,-1.4024383850,0.9768117188,4.9655371663999999,1074.6115577,34,0.17614278650000001
BC,9,3930,MALU,COR,,75.2941524310,-1.4024383850,0.9768117188,4.9655371663999999,1074.6115577,34,0.17614278650000001
BC,9,3930,MALU,FUS,,75.2941524310,-1.4024383850,0.9768117188,4.9655371663999999,1074.6115577,34,0.17614278650000001
BC,9,3930,MALU,SPP,,75.2941524310,-1.4024383850,0.9768117188,4.9655371663999999,1074.6115577,34,0.17614278650000001
BC,12,100,PICE,SPP,,99.9999999900,-1.2829544040,1.0236377531,10,663.54261911000003,18,0.24171231900000001
BC,12,101,PICE,MAR,,8.1625801828,-0.3256295440,0.0000000100,3.6783624690000001,172.75999999999999,5,0.53893559560000004
BC,12,104,PICE,ENG,,99.9999999900,-6.9490277810,1.0852077053,1.0852077053,629.39250000000004,3,0.088160216299999997
BC,12,104,PICE,ENG,GLA,99.9999999900,-6.9490277810,1.0852077053,1.0852077053,629.39250000000004,3,0.088160216299999997
BC,12,105,PICE,GLA,,99.9999999900,-1.2829544040,1.0236377531,10,663.54261911000003,18,0.24171231900000001
BC,12,106,PICE,SIT,X,10.4028490820,-0.7867490980,0.9363133697,3.8093799437999998,2605.2795371000002,103,0.057727299699999998
BC,12,106,PICE,SIT,,10.4028490820,-0.7867490980,0.9363133697,3.8093799437999998,2605.2795371000002,103,0.057727299699999998
BC,12,111,PICE,LUT,X,99.9999999900,-1.2829544040,1.0236377531,10,663.54261911000003,18,0.24171231900000001
BC,12,111,PICE,LUT,,99.9999999900,-1.2829544040,1.0236377531,10,663.54261911000003,18,0.24171231900000001
BC,12,200,PINU,SPP,,30.6225760500,-0.9166348220,0.8538387432,5.9924890119000001,686.41906881,22,0.12833339799999999
BC,12,201,PINU,MON,,99.9999999900,-1.4079187780,0.8029037443,2.1162233843,754.87387312999999,4,0.10961847869999999
BC,12,203,PINU,BAN,,30.6225760500,-0.9166348220,0.8538387432,5.9924890119000001,686.41906881,22,0.12833339799999999
BC,12,204,PINU,CON,LAT,30.6225760500,-0.9166348220,0.8538387432,5.9924890119000001,686.41906881,22,0.12833339799999999
BC,12,204,PINU,CON,,30.6225760500,-0.9166348220,0.8538387432,5.9924890119000001,686.41906881,22,0.12833339799999999
BC,12,206,PINU,ALB,,30.6225760500,-0.9166348220,0.8538387432,5.9924890119000001,686.41906881,22,0.12833339799999999
BC,12,208,PINU,PON,,99.9999999900,-1.9049281070,1.0243772058,2.7774168809000002,831.22503028000006,19,0.085756157099999994
BC,12,213,PINU,FLE,,30.6225760500,-0.9166348220,0.8538387432,5.9924890119000001,686.41906881,22,0.12833339799999999
BC,12,300,ABIE,SPP,,7.2206884223,-0.5000000000,0.5000000000,1.0502016163000001,475.65127586,1,
BC,12,301,ABIE,AMA,,7.2206884223,-0.5000000000,0.5000000000,1.0502016163000001,475.65127586,1,
BC,12,302,ABIE,BAL,,7.2206884223,-0.5000000000,0.5000000000,1.0502016163000001,475.65127586,1,
BC,12,303,ABIE,GRA,,7.2206884223,-0.5000000000,0.5000000000,1.0502016163000001,475.65127586,1,
BC,12,304,ABIE,LAS,,7.2206884223,-0.5000000000,0.5000000000,1.0502016163000001,475.65127586,1,
BC,12,308,ABIE,BIF,,7.2206884223,-0.5000000000,0.5000000000,1.0502016163000001,475.65127586,1,
BC,12,400,TSUG,SPP,,22.4018378140,-0.8658738510,0.9091271540,7.0238589959000004,3462.6745857999999,105,0.038090966499999997
BC,12,402,TSUG,HET,,22.4018378140,-0.8658738510,0.9091271540,7.0238589959000004,3462.6745857999999,105,0.038090966499999997
BC,12,403,TSUG,MER,,22.4018378140,-0.8658738510,0.9091271540,7.0238589959000004,3462.6745857999999,105,0.038090966499999997
BC,12,404,TSUG,MER,HET,22.4018378140,-0.8658738510,0.9091271540,7.0238589959000004,3462.6745857999999,105,0.038090966499999997
BC,12,500,PSEU,MEN,MEN,41.2735420110,-1.0253849470,0.9236021063,7.7656168101,3057.8851583999999,94,0.092297945899999997
BC,12,500,PSEU,MEN,GLA,41.2735420110,-1.0253849470,0.9236021063,7.7656168101,3057.8851583999999,94,0.092297945899999997
BC,12,500,PSEU,MEN,,41.2735420110,-1.0253849470,0.9236021063,7.7656168101,3057.8851583999999,94,0.092297945899999997
BC,12,500,PSEU,SPP,,41.2735420110,-1.0253849470,0.9236021063,7.7656168101,3057.8851583999999,94,0.092297945899999997
BC,12,600,LARI,SPP,,10.7449890830,-0.4630113300,0.1744027789,4.3921293664999999,795.06432588999996,34,0.16349037990000001
BC,12,602,LARI,LAR,,10.7449890830,-0.4630113300,0.1744027789,4.3921293664999999,795.06432588999996,34,0.16349037990000001
BC,12,603,LARI,OCC,,10.7449890830,-0.4630113300,0.1744027789,4.3921293664999999,795.06432588999996,34,0.16349037990000001
BC,12,604,LARI,LYA,,10.7449890830,-0.4630113300,0.1744027789,4.3921293664999999,795.06432588999996,34,0.16349037990000001
BC,12,700,THUJ,SPP,,14.6888084170,-0.7798005050,0.8627593848,6.2016440103999999,2434.1113986,72,0.1006035576
BC,12,702,THUJ,PLI,,14.6888084170,-0.7798005050,0.8627593848,6.2016440103999999,2434.1113986,72,0.1006035576
BC,12,901,TAXU,BRE,,14.6888084170,-0.7798005050,0.8627593848,6.2016440103999999,2434.1113986,72,0.1006035576
BC,12,1000,CHAM,SPP,,48.2666328560,-1.5086309810,1.0310742095,10,1591.0739639000001,45,0.086006575900000007
BC,12,1001,CHAM,NOO,,48.2666328560,-1.5086309810,1.0310742095,10,1591.0739639000001,45,0.086006575900000007
BC,12,1100,GENC,SPP,,99.9999999900,-1.2829544040,1.0236377531,10,663.54261911000003,18,0.24171231900000001
BC,12,1200,POPU,SPP,,15.2367014970,-0.5944024440,0.2739013167,2.8297802573999999,468.71108750000002,10,0.095989200400000002
BC,12,1201,POPU,TRE,,15.2367014970,-0.5944024440,0.2739013167,2.8297802573999999,468.71108750000002,10,0.095989200400000002
BC,12,1203,POPU,BAL,,23.6790818290,-0.8987220860,0.8066186405,6.4570626762999996,1054.2821664999999,16,0.1066297637
BC,12,1203,POPU,BAL,BAL,23.6790818290,-0.8987220860,0.8066186405,6.4570626762999996,1054.2821664999999,16,0.1066297637
BC,12,1204,POPU,TRI,,23.6790818290,-0.8987220860,0.8066186405,6.4570626762999996,1054.2821664999999,16,0.1066297637
BC,12,1300,BETU,SPP,,8.2617741706,-0.5000000000,0.5000000000,1.0691509283,313.08661895,1,
BC,12,1303,BETU,PAP,,8.2617741706,-0.5000000000,0.5000000000,1.0691509283,313.08661895,1,
BC,12,1303,BETU,PAP,PAP,8.2617741706,-0.5000000000,0.5000000000,1.0691509283,313.08661895,1,
BC,12,1305,BETU,ALA,,8.2617741706,-0.5000000000,0.5000000000,1.0691509283,313.08661895,1,
BC,12,1305,BETU,NEO,,8.2617741706,-0.5000000000,0.5000000000,1.0691509283,313.08661895,1,
BC,12,1308,BETU,PAP,NEO,8.2617741706,-0.5000000000,0.5000000000,1.0691509283,313.08661895,1,
BC,12,1314,BETU,OCC,,8.2617741706,-0.5000000000,0.5000000000,1.0691509283,313.08661895,1,
BC,12,1400,ACER,SPP,,0.9956195229,-0.0000000100,0.0107624303,1.0063819138000001,1286.0246106,5,0.0084926842999999991
BC,12,1403,ACER,MAC,,0.9956195229,-0.0000000100,0.0107624303,1.0063819138000001,1286.0246106,5,0.0084926842999999991
BC,12,1420,ACER,CIR,,0.9956195229,-0.0000000100,0.0107624303,1.0063819138000001,1286.0246106,5,0.0084926842999999991
BC,12,1500,GENH,SPP,,75.2941524310,-1.4024383850,0.9768117188,4.9655371663999999,1074.6115577,34,0.17614278650000001
BC,12,1800,ALNU,SPP,,75.2941524310,-1.4024383850,0.9768117188,4.9655371663999999,1074.6115577,34,0.17614278650000001
BC,12,1802,ALNU,RUB,,75.2941524310,-1.4024383850,0.9768117188,4.9655371663999999,1074.6115577,34,0.17614278650000001
BC,12,2100,QUER,SPP,,0.9956195229,-0.0000000100,0.0107624303,1.0063819138000001,1286.0246106,5,0.0084926842999999991
BC,12,2803,PRUN,EMA,,75.2941524310,-1.4024383850,0.9768117188,4.9655371663999999,1074.6115577,34,0.17614278650000001
BC,12,3500,SALI,SPP,,39.1098850280,-1.0961667050,1.0395380127,10,187.50573097,6,0.5531057976
BC,12,3930,MALU,COR,,75.2941524310,-1.4024383850,0.9768117188,4.9655371663999999,1074.6115577,34,0.17614278650000001
BC,12,3930,MALU,FUS,,75.2941524310,-1.4024383850,0.9768117188,4.9655371663999999,1074.6115577,34,0.17614278650000001
BC,12,3930,MALU,SPP,,75.2941524310,-1.4024383850,0.9768117188,4.9655371663999999,1074.6115577,34,0.17614278650000001
BC,13,100,PICE,SPP,,10.4028490820,-0.7867490980,0.9363133697,3.8093799437999998,2605.2795371000002,103,0.057727299699999998
